begin|main|28280|1|ThreadId(2)|0|25600|1790148364498781700
begin|reader|28280|1|ThreadId(1)|0|25600|1790148364501478300
end|reader|28280|1|ThreadId(1)|0|25600|1790148364504074600
end|main|28280|1|ThreadId(2)|0|25600|1790148364527849200
begin|main|28280|2|ThreadId(2)|1024|25600|1790148364546785500
begin|reader|28280|2|ThreadId(1)|1024|25600|1790148364548609600
end|reader|28280|2|ThreadId(1)|1024|25600|1790148364550526200
end|main|28280|2|ThreadId(2)|1024|25600|1790148364557300400
begin|main|28280|3|ThreadId(2)|2048|25600|1790148364574903700
begin|reader|28280|3|ThreadId(1)|2048|25600|1790148364577121400
end|reader|28280|3|ThreadId(1)|2048|25600|1790148364579212700
end|main|28280|3|ThreadId(2)|2048|25600|1790148364585841200
begin|main|28280|4|ThreadId(2)|3072|25600|1790148364601314900
begin|reader|28280|4|ThreadId(1)|3072|25600|1790148364603154200
end|reader|28280|4|ThreadId(1)|3072|25600|1790148364605507800
end|main|28280|4|ThreadId(2)|3072|25600|1790148364612892500
begin|main|28280|5|ThreadId(2)|4096|25600|1790148364628678200
begin|reader|28280|5|ThreadId(1)|4096|25600|1790148364630403400
end|reader|28280|5|ThreadId(1)|4096|25600|1790148364632352400
end|main|28280|5|ThreadId(2)|4096|25600|1790148364639688700
begin|main|28280|6|ThreadId(2)|5120|25600|1790148364656305000
begin|reader|28280|6|ThreadId(1)|5120|25600|1790148364657904800
end|reader|28280|6|ThreadId(1)|5120|25600|1790148364659765500
end|main|28280|6|ThreadId(2)|5120|25600|1790148364666672100
begin|main|28280|7|ThreadId(2)|6144|25600|1790148364682572500
begin|reader|28280|7|ThreadId(1)|6144|25600|1790148364684318900
end|reader|28280|7|ThreadId(1)|6144|25600|1790148364686268600
end|main|28280|7|ThreadId(2)|6144|25600|1790148364693203200
begin|main|28280|8|ThreadId(2)|7168|25600|1790148364708370500
begin|reader|28280|8|ThreadId(1)|7168|25600|1790148364709958200
end|reader|28280|8|ThreadId(1)|7168|25600|1790148364711550700
end|main|28280|8|ThreadId(2)|7168|25600|1790148364718972000
begin|main|28280|9|ThreadId(2)|8192|25600|1790148364735128600
begin|reader|28280|9|ThreadId(1)|8192|25600|1790148364736861500
end|reader|28280|9|ThreadId(1)|8192|25600|1790148364739090500
end|main|28280|9|ThreadId(2)|8192|25600|1790148364746156900
begin|main|28280|10|ThreadId(2)|9216|25600|1790148364762674700
begin|reader|28280|10|ThreadId(1)|9216|25600|1790148364764355100
end|reader|28280|10|ThreadId(1)|9216|25600|1790148364765982300
end|main|28280|10|ThreadId(2)|9216|25600|1790148364772292100
begin|main|28280|11|ThreadId(2)|10240|25600|1790148364788258800
begin|reader|28280|11|ThreadId(1)|10240|25600|1790148364789803000
end|reader|28280|11|ThreadId(1)|10240|25600|1790148364791371800
end|main|28280|11|ThreadId(2)|10240|25600|1790148364798883900
begin|main|28280|12|ThreadId(2)|11264|25600|1790148364816555300
begin|reader|28280|12|ThreadId(1)|11264|25600|1790148364818149500
end|reader|28280|12|ThreadId(1)|11264|25600|1790148364819737200
end|main|28280|12|ThreadId(2)|11264|25600|1790148364826967800
begin|main|28280|13|ThreadId(2)|12288|25600|1790148364842525300
begin|reader|28280|13|ThreadId(1)|12288|25600|1790148364844122400
end|reader|28280|13|ThreadId(1)|12288|25600|1790148364845780100
end|main|28280|13|ThreadId(2)|12288|25600|1790148364852332600
begin|main|28280|14|ThreadId(2)|13312|25600|1790148364867924100
begin|reader|28280|14|ThreadId(1)|13312|25600|1790148364869346300
end|reader|28280|14|ThreadId(1)|13312|25600|1790148364870733200
end|main|28280|14|ThreadId(2)|13312|25600|1790148364877496600
begin|main|28280|15|ThreadId(2)|14336|25600|1790148364891932300
begin|reader|28280|15|ThreadId(1)|14336|25600|1790148364893398300
end|reader|28280|15|ThreadId(1)|14336|25600|1790148364894854700
end|main|28280|15|ThreadId(2)|14336|25600|1790148364902513500
begin|main|28280|16|ThreadId(2)|15360|25600|1790148364918512000
begin|reader|28280|16|ThreadId(1)|15360|25600|1790148364919937300
end|reader|28280|16|ThreadId(1)|15360|25600|1790148364921224500
end|main|28280|16|ThreadId(2)|15360|25600|1790148364927808000
begin|main|28280|17|ThreadId(2)|16384|25600|1790148364942777100
begin|reader|28280|17|ThreadId(1)|16384|25600|1790148364944100100
end|reader|28280|17|ThreadId(1)|16384|25600|1790148364945447800
end|main|28280|17|ThreadId(2)|16384|25600|1790148364952051400
begin|main|28280|18|ThreadId(2)|17408|25600|1790148364967142100
begin|reader|28280|18|ThreadId(1)|17408|25600|1790148364968572200
end|reader|28280|18|ThreadId(1)|17408|25600|1790148364969885800
end|main|28280|18|ThreadId(2)|17408|25600|1790148364976741500
begin|main|28280|19|ThreadId(2)|18432|25600|1790148364992352700
begin|reader|28280|19|ThreadId(1)|18432|25600|1790148364993866500
end|reader|28280|19|ThreadId(1)|18432|25600|1790148364995610700
end|main|28280|19|ThreadId(2)|18432|25600|1790148365002056500
begin|main|28280|20|ThreadId(2)|19456|25600|1790148365017570300
begin|reader|28280|20|ThreadId(1)|19456|25600|1790148365018831000
end|reader|28280|20|ThreadId(1)|19456|25600|1790148365020055700
end|main|28280|20|ThreadId(2)|19456|25600|1790148365027381500
begin|main|28280|21|ThreadId(2)|20480|25600|1790148365043346200
begin|reader|28280|21|ThreadId(1)|20480|25600|1790148365044625000
end|reader|28280|21|ThreadId(1)|20480|25600|1790148365045819800
end|main|28280|21|ThreadId(2)|20480|25600|1790148365052531000
begin|main|28280|22|ThreadId(2)|21504|25600|1790148365067711000
begin|reader|28280|22|ThreadId(1)|21504|25600|1790148365068973000
end|reader|28280|22|ThreadId(1)|21504|25600|1790148365070012900
end|main|28280|22|ThreadId(2)|21504|25600|1790148365077508200
begin|main|28280|23|ThreadId(2)|22528|25600|1790148365094614600
begin|reader|28280|23|ThreadId(1)|22528|25600|1790148365095717000
end|reader|28280|23|ThreadId(1)|22528|25600|1790148365096710200
end|main|28280|23|ThreadId(2)|22528|25600|1790148365103577600
begin|main|28280|24|ThreadId(2)|23552|25600|1790148365119476900
begin|reader|28280|24|ThreadId(1)|23552|25600|1790148365120272200
end|reader|28280|24|ThreadId(1)|23552|25600|1790148365120997400
end|main|28280|24|ThreadId(2)|23552|25600|1790148365127295100
begin|main|28280|25|ThreadId(2)|24576|25600|1790148365142204700
begin|reader|28280|25|ThreadId(1)|24576|25600|1790148365142959800
end|reader|28280|25|ThreadId(1)|24576|25600|1790148365143758000
end|main|28280|25|ThreadId(2)|24576|25600|1790148365151463500
begin|main|28280|26|ThreadId(2)|25600|25600|1790148365166435100
begin|reader|28280|26|ThreadId(1)|25600|25600|1790148365167604200
end|reader|28280|26|ThreadId(1)|25600|25600|1790148365168891500
end|main|28280|26|ThreadId(2)|25600|25600|1790148365175616900
begin|main|28280|27|ThreadId(2)|26624|25600|1790148365191372500
begin|reader|28280|27|ThreadId(1)|26624|25600|1790148365192219900
end|reader|28280|27|ThreadId(1)|26624|25600|1790148365193445000
end|main|28280|27|ThreadId(2)|26624|25600|1790148365200339200
begin|main|28280|28|ThreadId(2)|27648|25600|1790148365216634400
begin|reader|28280|28|ThreadId(1)|27648|25600|1790148365218036800
end|reader|28280|28|ThreadId(1)|27648|25600|1790148365219381400
end|main|28280|28|ThreadId(2)|27648|25600|1790148365226339300
begin|main|28280|29|ThreadId(2)|28672|25600|1790148365241804000
begin|reader|28280|29|ThreadId(1)|28672|25600|1790148365243514300
end|reader|28280|29|ThreadId(1)|28672|25600|1790148365244838300
end|main|28280|29|ThreadId(2)|28672|25600|1790148365251746200
begin|main|28280|30|ThreadId(2)|29696|25600|1790148365268347400
begin|reader|28280|30|ThreadId(1)|29696|25600|1790148365269748400
end|reader|28280|30|ThreadId(1)|29696|25600|1790148365271434700
end|main|28280|30|ThreadId(2)|29696|25600|1790148365278414700
begin|main|28280|31|ThreadId(2)|30720|25600|1790148365293984300
begin|reader|28280|31|ThreadId(1)|30720|25600|1790148365295264300
end|reader|28280|31|ThreadId(1)|30720|25600|1790148365296522900
end|main|28280|31|ThreadId(2)|30720|25600|1790148365302973700
begin|main|28280|32|ThreadId(2)|31744|25600|1790148365317534900
begin|reader|28280|32|ThreadId(1)|31744|25600|1790148365318836800
end|reader|28280|32|ThreadId(1)|31744|25600|1790148365320495400
end|main|28280|32|ThreadId(2)|31744|25600|1790148365327258000
begin|main|28280|33|ThreadId(2)|32768|25600|1790148365342205700
begin|reader|28280|33|ThreadId(1)|32768|25600|1790148365343547300
end|reader|28280|33|ThreadId(1)|32768|25600|1790148365345105800
end|main|28280|33|ThreadId(2)|32768|25600|1790148365351827600
begin|main|28280|34|ThreadId(2)|33792|25600|1790148365367738200
begin|reader|28280|34|ThreadId(1)|33792|25600|1790148365369266100
end|reader|28280|34|ThreadId(1)|33792|25600|1790148365370691500
end|main|28280|34|ThreadId(2)|33792|25600|1790148365377117500
begin|main|28280|35|ThreadId(2)|34816|25600|1790148365392281300
begin|reader|28280|35|ThreadId(1)|34816|25600|1790148365393860900
end|reader|28280|35|ThreadId(1)|34816|25600|1790148365395647700
end|main|28280|35|ThreadId(2)|34816|25600|1790148365402307200
begin|main|28280|36|ThreadId(2)|35840|25600|1790148365419643700
begin|reader|28280|36|ThreadId(1)|35840|25600|1790148365421499700
end|reader|28280|36|ThreadId(1)|35840|25600|1790148365423471400
end|main|28280|36|ThreadId(2)|35840|25600|1790148365431299300
begin|main|28280|37|ThreadId(2)|36864|25600|1790148365446670900
begin|reader|28280|37|ThreadId(1)|36864|25600|1790148365448349400
end|reader|28280|37|ThreadId(1)|36864|25600|1790148365449860700
end|main|28280|37|ThreadId(2)|36864|25600|1790148365456645900
begin|main|28280|38|ThreadId(2)|37888|25600|1790148365472554400
begin|reader|28280|38|ThreadId(1)|37888|25600|1790148365474051100
end|reader|28280|38|ThreadId(1)|37888|25600|1790148365475652300
end|main|28280|38|ThreadId(2)|37888|25600|1790148365483333900
begin|main|28280|39|ThreadId(2)|38912|25600|1790148365499464700
begin|reader|28280|39|ThreadId(1)|38912|25600|1790148365500955100
end|reader|28280|39|ThreadId(1)|38912|25600|1790148365502555400
end|main|28280|39|ThreadId(2)|38912|25600|1790148365509380100
begin|main|28280|40|ThreadId(2)|39936|25600|1790148365524947600
begin|reader|28280|40|ThreadId(1)|39936|25600|1790148365526680600
end|reader|28280|40|ThreadId(1)|39936|25600|1790148365528396000
end|main|28280|40|ThreadId(2)|39936|25600|1790148365535355300
begin|main|28280|41|ThreadId(2)|40960|25600|1790148365551005600
begin|reader|28280|41|ThreadId(1)|40960|25600|1790148365552652900
end|reader|28280|41|ThreadId(1)|40960|25600|1790148365554837400
end|main|28280|41|ThreadId(2)|40960|25600|1790148365562117900
begin|main|28280|42|ThreadId(2)|41984|25600|1790148365578609700
begin|reader|28280|42|ThreadId(1)|41984|25600|1790148365580266000
end|reader|28280|42|ThreadId(1)|41984|25600|1790148365581950000
end|main|28280|42|ThreadId(2)|41984|25600|1790148365588900200
begin|main|28280|43|ThreadId(2)|43008|25600|1790148365604914100
begin|reader|28280|43|ThreadId(1)|43008|25600|1790148365606581100
end|reader|28280|43|ThreadId(1)|43008|25600|1790148365608191900
end|main|28280|43|ThreadId(2)|43008|25600|1790148365614772000
begin|main|28280|44|ThreadId(2)|44032|25600|1790148365632188800
begin|reader|28280|44|ThreadId(1)|44032|25600|1790148365634040700
end|reader|28280|44|ThreadId(1)|44032|25600|1790148365635930900
end|main|28280|44|ThreadId(2)|44032|25600|1790148365643035800
begin|main|28280|45|ThreadId(2)|45056|25600|1790148365658937500
begin|reader|28280|45|ThreadId(1)|45056|25600|1790148365660678600
end|reader|28280|45|ThreadId(1)|45056|25600|1790148365662918200
end|main|28280|45|ThreadId(2)|45056|25600|1790148365669864200
begin|main|28280|46|ThreadId(2)|46080|25600|1790148365686308400
begin|reader|28280|46|ThreadId(1)|46080|25600|1790148365688007500
end|reader|28280|46|ThreadId(1)|46080|25600|1790148365690664200
end|main|28280|46|ThreadId(2)|46080|25600|1790148365699698600
begin|main|28280|47|ThreadId(2)|47104|25600|1790148365715210400
begin|reader|28280|47|ThreadId(1)|47104|25600|1790148365716763500
end|reader|28280|47|ThreadId(1)|47104|25600|1790148365718576000
end|main|28280|47|ThreadId(2)|47104|25600|1790148365726042000
begin|main|28280|48|ThreadId(2)|48128|25600|1790148365743143600
begin|reader|28280|48|ThreadId(1)|48128|25600|1790148365744708700
end|reader|28280|48|ThreadId(1)|48128|25600|1790148365746345600
end|main|28280|48|ThreadId(2)|48128|25600|1790148365752965900
